IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,33987,,,28944,,38432,"33,987 [28,944 – 38,432]",,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,333.2,,,292.9,,371,333.2 [292.9 – 371],,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,34.02,,,1.54,,129.5,34.02 [1.54 – 129.5],,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,34.68,,,15.28,,59.25,34.68 [15.28 – 59.25],,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,342.5,,,23.98,,1285,"342.5 [23.98 – 1,285]",,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,346.7,,,204.4,,496.6,346.7 [204.4 – 496.6],,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,349.4,,,275.3,,421.8,349.4 [275.3 – 421.8],,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,355.6,,,4.92,,1291,"355.6 [4.92 – 1,291]",,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,358.5,,,294.2,,408.7,358.5 [294.2 – 408.7],,,EN,2018-07-05T04:00:00.000Z
AIR_11,Household air pollution attributable deaths,numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,359.6,,,222.3,,494.6,359.6 [222.3 – 494.6],,,EN,2018-07-05T04:00:00.000Z
